MERCHANT_ID,MERCHANT_NAME,BUSINESS_ACTIVITY,BUSINESS_ACTIVITY_CATEGORY,MERCHANT_COUNTRY,MERCHANT_ADDRESS_LINE_1,MERCHANT_CITY,MERCHANT_ZIP,START_OF_MERCHANT_REPORTING,LATEST_MODE_CUSTOMER_CLASSIFICATION,TPV_BUCKET_PER_CUSTOMER_ID,ROLLING_12M_ADJUSTED_TPV,TRX_VOLUME_EUR_30D
5022167.0,Potraviny D & P,Food/Grocery/Convenience/Corner Shops,Retail,SVK,JÃ¡na HollÃ©ho 180/60 ,Strazske,072 22,2024-03-15 00:00:00,Micro,Non-Transacting,0.0,0.0
5022168.0,Textil Obuv,Clothing/Footwear/Accessories/Apparel,Retail,SVK,NÃ¡mestie osloboditeÄ¾ov 17,Vranov nad Toplou,093 01,2024-03-15 00:00:00,Small,7.5-10K,8808.962068414,5946.5
5022169.0,Stutatu ehf,Other Services,Services,ISL,UrriÃ°aholtsstrÃ¦ti 18,Gardabaer,210,2024-03-15 00:00:00,Small,10-12.5K,9626.365260192,12377.4
5022170.0,Tony's Ices,Food/Grocery/Convenience/Corner Shops,Retail,GBR, Duxford,Beverley,HU17 8BE,2024-03-15 00:00:00,Micro,5-7.5K,0.0,0.0
5022171.0,BRICKMAKERS (BRIERLEY HILL) LTD,Bar/Pub/Club,Food and Beverage,GBR,36 Mount Pleasant,Southampton,SO32 1EE,2024-03-15 00:00:00,Small,Non-Transacting,0.0,0.0
5022172.0,HYPE CLUB,Bar/Pub/Club,Food and Beverage,GBR,130 Dundee Street,Edinburgh,EH11 1AF,2024-03-15 00:00:00,Small,Non-Transacting,0.0,0.0
5022173.0,White Lavandaria,Other Services,Services,PRT,Rua do Covelo 229,Vila Nova de Gaia,4400-192,2024-03-15 00:00:00,Micro,<2.5K,2380.036451839,1697.0
5022174.0,PanÃ§udo das Bifanas 1,CafÃ©/Restaurant,Food and Beverage,PRT,Rua Horta e Silva 266,Lisboa,1400-190,2024-03-15 00:00:00,Micro,<2.5K,0.0,32.0
5022175.0,O Padeiro ,CafÃ©/Restaurant,Food and Beverage,PRT,Av CapitÃ£es De Abril 38,Lisboa,1070-0,2024-03-15 00:00:00,Small,2.5-5K,3767.340758381,0.0
5022176.0,Beca Beca,CafÃ©/Restaurant,Food and Beverage,PRT,Parque Eduardo VII de Inglaterra,LISBOA,1250-050,2024-03-15 00:00:00,Small,Non-Transacting,0.0,0.0
5022177.0,SamfÃ©s,Sports/Recreation,Leisure & Entertainment,ISL,NorÃ°lingabraut 12,Reykjavik,110,2024-03-15 00:00:00,Micro,2.5-5K,3337.609774681,1482.03
5022179.0,Svava BjÃ¶rk HalldÃ³rsdÃ³ttir,Beauty / Barber,"Health, Beauty & Wellness",ISL,BrekkuÃ¡s 9,Hafnarfjordur,221,2024-03-15 00:00:00,Small,7.5-10K,9105.908943272,9656.51
5022182.0,GallerÃ­ Ãštlit-GuÃ°rÃºn Halla,Beauty / Barber,"Health, Beauty & Wellness",ISL,BÃ¦jarhrauni 6,Hafnarfjordur,221,2024-03-15 00:00:00,Small,5-7.5K,6325.076833328,5933.16
5022183.0,EUROPA PIZZA,Fast Food Restaurant,Food and Beverage,GBR,12 Selhurst Road,London,SE25 5QF,2024-03-15 00:00:00,Small,5-7.5K,6631.302658096,0.0
5022184.0,GallerÃ­ Ãštlit-Berglind,Beauty / Barber,"Health, Beauty & Wellness",ISL,BÃ¦jarhraun 6,Hafnarfjordur,220,2024-03-15 00:00:00,Small,10-12.5K,11430.155589958,12408.54
5022185.0,Gyra-Sol,CafÃ©/Restaurant,Food and Beverage,PRT,IDB Rooftop by MÄ«rÄrÄ«,Lisboa,1350-352,2024-03-15 00:00:00,Small,10-12.5K,0.0,8425.48
5022187.0,GallerÃ­ Ãštlit/ÃžorgerÃ°ur,Beauty / Barber,"Health, Beauty & Wellness",ISL,HlÃ­Ã°arÃ¡s 45,Hafnarfjordur,221,2024-03-15 00:00:00,Small,7.5-10K,8124.421545851,8787.84
5022188.0,Wheel Good Bike Shop.,Sports/Recreation,Leisure & Entertainment,GBR,221 Twickenham Rd,Isleworth,TW76AA,2024-03-15 00:00:00,Micro,Non-Transacting,0.0,0.0
5022189.0,GallerÃ­ Ãštlit,"Card Shops, Gift, Novelty, and Souvenir Shops",Retail,ISL,BÃ¦jarhrauni 6,Hafnarfjordur,221,2024-03-15 00:00:00,Small,5-7.5K,5070.620423962,5526.78
5022191.0,Easy Transfer ehf.,Bus/Shuttle/Coach Services,Services,ISL,Hjallabraut 2,Hafnarfirdi,220,2024-03-15 00:00:00,Micro,5-7.5K,1428.989304264,8287.6
5022192.0,Barberia - Dagny,Beauty / Barber,"Health, Beauty & Wellness",ISL,SmiÃ°juvegi 4,Hafnarfjordur,221,2024-03-15 00:00:00,Micro,2.5-5K,2708.18639719,2550.3
5022195.0,NÃ¡l og Tvinni ehf.,Clothing/Footwear/Accessories/Apparel,Retail,ISL,Fagrahjalla 94,Kopavogur,200,2024-03-15 00:00:00,Small,10-12.5K,882.966371503,16092.25
5022197.0,Ginger Coo,Fast Food Restaurant,Food and Beverage,GBR,200 Rose Street ,Edinburgh,EH2 4AZ,2024-03-15 00:00:00,Small,15-20K,16842.375263558,12216.25
5022200.0,Lince Jeitoso,CafÃ©/Restaurant,Food and Beverage,PRT,Avenida Engenheiro Duarte Pacheco,LISBOA,1070-102,2024-03-15 00:00:00,Micro,<2.5K,43.232789721,0.0
5022201.0,GallerÃ­ Ãºtlit/co. Silja,Beauty / Barber,"Health, Beauty & Wellness",ISL,"VallarbyggÃ° 5 ,220 HafnarfirÃ°i",Hafnarfirdi,220,2024-03-15 00:00:00,Micro,<2.5K,1577.982365129,1335.68
5022202.0,Connieâ€™s Pet Shop,Pet Shops,Retail,GBR,38 High Street,Dudley,DY7 6HF,2024-03-15 00:00:00,Micro,2.5-5K,4651.932318581,3874.01
5022203.0,Sixt Zagreb 1,Motor Vehicle Rentals,Services,HRV,JuriÅ¡iÄ‡eva ulica 19/1,Zagreb,10000,2024-03-15 00:00:00,Micro,<2.5K,168.507900756,0.0
5022204.0,Sixt Rovinj 1,Motor Vehicle Rentals,Services,HRV,Ulica Hermana Dalmatina 8,Zagreb,10000,2024-03-15 00:00:00,Micro,<2.5K,168.507900756,0.0
5022205.0,PERFECT FRIED CHICKEN ORIGINAL,Fast Food Restaurant,Food and Beverage,GBR,197 Well Street,London,E9 6QU,2024-03-15 00:00:00,Small,20-25K,13280.443014647,6791.39
5022210.0,Hayleys Kitchen,CafÃ©/Restaurant,Food and Beverage,GBR,Hartlebury Castle,Dudley,DY13 9AZ,2024-03-15 00:00:00,Small,20-25K,23423.216901883,22614.05
5022212.0,DJâ€™s Spot,Fast Food Restaurant,Food and Beverage,GBR,14 Langridge Lane,Horsham,RH12 3GP,2024-03-16 00:00:00,Micro,2.5-5K,3852.577660146,2802.93
5022216.0,Khan's spice ,Fast Food Restaurant,Food and Beverage,GBR,69 Johnston Street ,Blackburn,BB2 1HD,2024-03-16 00:00:00,Small,15-20K,19161.124712883,0.0
5022218.0,GURKHA JUNCTION,Fast Food Restaurant,Food and Beverage,GBR,140 Nottingham Road,Derby,DE21 7NP,2024-03-17 00:00:00,Small,5-7.5K,6844.778662655,0.0
5022222.0,DUETTO KFT.,Fast Food Restaurant,Food and Beverage,HUN,FÅ‘ Ãºt 2.,Papa,8500,2024-03-18 00:00:00,Small,5-7.5K,1436.80695827,0.0
5022224.0,StejkÃ¡rna Å˜epy,CafÃ©/Restaurant,Food and Beverage,CZE,Å½ufanova 28,Praha,155 31,2024-03-18 00:00:00,Medium,300-500K,154581.989977531,369521.93
5022225.0,Gyros Pont,CafÃ©/Restaurant,Food and Beverage,HUN,Lackner KristÃ³f u. 9,Sopron,9408,2024-03-18 00:00:00,Micro,<2.5K,1584.049915047,0.0
5022226.0,Tera - sjemenarna,Hardware/Computer/Electronics Shops,Retail,HRV,Kamenji 6,Cavle,51219,2024-03-18 00:00:00,Small,10-12.5K,0.0,7436.76
5022228.0,Restaurace U LAPÃÄŒKÅ®,CafÃ©/Restaurant,Food and Beverage,CZE,Pod Jarovem 2812/8,Praha - Zizkov,130 00,2024-03-18 00:00:00,Small,20-25K,23499.643524463,21864.9
5022230.0,KavÃ¡rna RoÅ¾mberskÃ¡ 37,CafÃ©/Restaurant,Food and Beverage,CZE,RoÅ¾mberskÃ¡ 37,Horni Cerekev,39403,2024-03-18 00:00:00,Micro,2.5-5K,3373.957949644,2687.03
5022231.0,Spikeys Garden Machinery Ltd,Hardware/Computer/Electronics Shops,Retail,GBR,76 Hilda Grove,Stockport,SK5 7QP,2024-03-18 00:00:00,Micro,2.5-5K,4404.303807181,1716.34
5022234.0,Queen Elizabeth Hall,Bar/Pub/Club,Food and Beverage,GBR,"West St, Oldham ",Greater Manchester,OL1 1QJ,2024-03-18 00:00:00,Small,20-25K,23023.716174778,3194.43
5022236.0,DomÃ¤sko 316,Food/Grocery/Convenience/Corner Shops,Retail,SVK,LieskovskÃ¡ cesta 640/23,Lieskovec,962 21,2024-03-18 00:00:00,Large & Enterprise,1250-5000K,30225.809172715,1179231.56
5022239.0,DÅ™evÄickÃ½ park,Other Services,Services,CZE,DÅ™evÄice 15,Jicin,506 01,2024-03-18 00:00:00,Small,12.5-15K,0.0,10533.85
5022240.0,Zoka ReptÃ©ri ParkolÃ³ ,Auto Shops/Garages/Parking Lots,Services,HUN,AlmÃ¡skert Ãºt 13,Kiskunlachaza,2340,2024-03-18 00:00:00,Small,7.5-10K,8015.259209713,6286.69
5022241.0,IN2THEROOMS,Hospitality and Experiences,Leisure & Entertainment,HRV,Obala 74,Punat,51521,2024-03-18 00:00:00,Small,5-7.5K,5728.329584871,2846.0
5022242.0,Moores 1,Fast Food Restaurant,Food and Beverage,GBR,4 Bean wood Park,Bristol,BS37 8RG,2024-03-18 00:00:00,Small,10-12.5K,0.01003784267,0.0
5022245.0,KozÃ¡rmisleny KA Kft.,Sports/Recreation,Leisure & Entertainment,HUN,RadnÃ³ti MiklÃ³s utca 1.,Kozarmisleny,7761,2024-03-18 00:00:00,Micro,<2.5K,292.670798827,136.5
5022246.0,Glow - MarÃ­a Rut,Beauty / Barber,"Health, Beauty & Wellness",ISL,Tjarnargata 2,Njardvik,260,2024-03-18 00:00:00,Small,7.5-10K,9073.162785278,8538.97
5022247.0,CAA - PekaÅ™stvÃ­,Bakery,Food and Beverage,CZE,SladkovskÃ©ho 2824,Pardubice,530 02,2024-03-18 00:00:00,Micro,12.5-15K,1848.979432037,11407.09
5022250.0,LoforÃ° ehf.,Clothing/Footwear/Accessories/Apparel,Retail,ISL,Kringlan 7,Reykjavik,101,2024-03-18 00:00:00,Medium,50-65K,1272.46686801,44208.56
5022252.0,Azba London,Clothing/Footwear/Accessories/Apparel,Retail,GBR,1 Fairway Gardens,London,IG1 2qG,2024-03-18 00:00:00,Small,7.5-10K,8539.252921924,27143.16
5022254.0,Bufet Vila,CafÃ©/Restaurant,Food and Beverage,SVK,ÄŒermeÄ¾skÃ© Ãºdolie 8,Kosice,040 01,2024-03-18 00:00:00,Medium,35-50K,0.0,7679.87
5022255.0,Austerlands Cricket Club,Bar/Pub/Club,Food and Beverage,GBR,Thorpe Lane ,Oldham,OL4 3QW,2024-03-18 00:00:00,Small,5-7.5K,6530.565346371,2917.24
5022257.0,The Brickhouse,Fast Food Restaurant,Food and Beverage,GBR,West Comb Park,Maldon,CM9 8NY,2024-03-18 00:00:00,Micro,Non-Transacting,0.0,0.0
5022258.0,VinohradskÃ½ Pivovar - Akce 1,Bar/Pub/Club,Food and Beverage,CZE,KorunnÃ­  2506,Praha,101 00,2024-03-18 00:00:00,Small,10-12.5K,1443.927276902,6406.61
5022259.0,VinohradskÃ½ Pivovar - Akce 2,Bar/Pub/Club,Food and Beverage,CZE,KorunnÃ­ 106,Praha,101 00,2024-03-18 00:00:00,Small,10-12.5K,1443.927276902,6406.61
5022260.0,The Burger Project,Fast Food Restaurant,Food and Beverage,HUN,HomoktÃ¶vis utca 118,Mogyorod,2146,2024-03-18 00:00:00,Medium,25-35K,1627.277853454,34240.45
5022261.0,Bee-Ginning,Bar/Pub/Club,Food and Beverage,GBR,High Street 45,Ashton-Under-Lyne,OL6 8TS,2024-03-18 00:00:00,Small,2.5-5K,4787.320007273,0.0
5022262.0,TJ News And Off License,Food/Grocery/Convenience/Corner Shops,Retail,GBR,201 Mount Road,Manchester,M18 7GG,2024-03-18 00:00:00,Medium,35-50K,0.0,0.0
5022263.0,ErzsÃ©bet Vegyesboltja,Other Retail,Retail,HUN,FÅ‘ Ãºt 44.,Balastya,6764,2024-03-18 00:00:00,Micro,<2.5K,960.753148547,391.58
5022265.0,DARK SUGARS E1,Fast Food Restaurant,Food and Beverage,GBR,141 BRICK LANE,London,SE10 9JB,2024-03-18 00:00:00,Small,Non-Transacting,0.0,0.0
5022266.0,GyÃ¶ngyvirÃ¡g Ã‰tterem,CafÃ©/Restaurant,Food and Beverage,HUN,RÃ¡kÃ³czi u.12-14,Heviz,8380,2024-03-18 00:00:00,Small,12.5-15K,13747.287137827,0.0
5022267.0,NSF Upholstery Limited,"Furniture, Home Furnishings, and Equipment Stores",Retail,GBR,"Unit A1, Copley Mill",Stalybridge,SK15 3DN,2024-03-18 00:00:00,Micro,<2.5K,1823.123879019,1917.91
5022268.0,Makra KÃ©zmÅ±ves PÃ©ksÃ©g.,Bakery,Food and Beverage,HUN,LÃ³czy Lajos utca 38,Veszprem,8200,2024-03-18 00:00:00,Small,7.5-10K,2156.753060659,5694.82
5022269.0,Bagoly Pubs Kft.,Bar/Pub/Club,Food and Beverage,HUN,RÃ³mai tÃ©r 2.,Budapest,1031,2024-03-18 00:00:00,Small,5-7.5K,5164.363745378,5666.78
5022271.0,Mattress World,"Furniture, Home Furnishings, and Equipment Stores",Retail,GBR,56 Lowesmoor ,Worcester,WR1 2SE,2024-03-18 00:00:00,Micro,<2.5K,2415.197870502,0.0
5022273.0,Draumar og Drekar,Other Services,Services,ISL,Dugguvogi 8,Reykjavik,104,2024-03-18 00:00:00,Micro,<2.5K,100.389811825,0.0
5022274.0,Jah Shaka Surf Shop,Clothing/Footwear/Accessories/Apparel,Retail,PRT,Rua CÃ¢ndido dos Reis 112,LAGOS,8600 - 681,2024-03-18 00:00:00,Medium,15-20K,19962.152043982,8281.03
5022275.0,Clemens G. M. Van de Zwet,Florists,Retail,ISL,GarÃ°aflÃ¶t 6,Stykkisholmur,340,2024-03-18 00:00:00,Micro,<2.5K,1646.590485245,0.0
5022277.0,Easton Grill House ,CafÃ©/Restaurant,Food and Beverage,GBR,429 Stapleton Road,Bristol,Bs56na,2024-03-18 00:00:00,Small,<2.5K,0.03873733668,0.0
5022279.0,Due North,Clothing/Footwear/Accessories/Apparel,Retail,GBR,2 Percy Park Road ,North Shields,NE30 4LY,2024-03-18 00:00:00,Small,12.5-15K,12825.506366837,9882.12
5022280.0,EASY GROCERS LTD,Food/Grocery/Convenience/Corner Shops,Retail,GBR,99 Stewarton Street,Wishaw,ML2 8AG,2024-03-18 00:00:00,Small,Non-Transacting,0.0,0.0
5022281.0,Sugar Rush,Food/Grocery/Convenience/Corner Shops,Retail,GBR,Blackburn Market,Blackburn,BB1 5AF,2024-03-18 00:00:00,Small,Non-Transacting,0.0,0.0
5022282.0,Mihucza Kitti,Clothing/Footwear/Accessories/Apparel,Retail,HUN,DÃ³zsa GyÃ¶rgy utca 6,Berettyoujfalu,4100,2024-03-18 00:00:00,Micro,<2.5K,308.859928605,0.0
5022283.0,Nel's at the Pavilion,CafÃ©/Restaurant,Food and Beverage,GBR,Chesterton Road,Warwick,CV35 0AD,2024-03-18 00:00:00,Small,20-25K,23859.819401864,23052.3
5022284.0,brasov stores,Food/Grocery/Convenience/Corner Shops,Retail,GBR,Nether Hall Road 87,Doncaster,DN1 2QA,2024-03-18 00:00:00,Small,Non-Transacting,0.0,0.0
5022285.0,Yucatan Bar,Bar/Pub/Club,Food and Beverage,GBR,121 Stoke Newington Road ,London,N16 8BT,2024-03-18 00:00:00,Medium,25-35K,30243.552863549,35277.5
5022286.0,Swinton Moorside CC,Bar/Pub/Club,Food and Beverage,GBR,Swinton Moorside Cricket Club,Manchester,M27 0WH,2024-03-18 00:00:00,Small,5-7.5K,7111.259538839,4275.46
5022288.0,Friends & Food,CafÃ©/Restaurant,Food and Beverage,PRT,Rua do Norte ,Vila do Bispo,8650-075,2024-03-18 00:00:00,Micro,<2.5K,480.294258835,0.0
5022289.0,Talwar Express ,CafÃ©/Restaurant,Food and Beverage,GBR,7 St. Augustines Parade,Bristol,Bs14xg,2024-03-18 00:00:00,Small,5-7.5K,5351.835825177,14884.14
5022290.0,Legendary Pizza ,Fast Food Restaurant,Food and Beverage,GBR,13 - 14 Wellington Street ,Burton-on-Trent,DE14 2DP,2024-03-18 00:00:00,Small,2.5-5K,4316.045268756,1596.08
5022292.0,Balatoni FagyizÃ³ Kft.  ,CafÃ©/Restaurant,Food and Beverage,HUN,ÃœllÅ‘i Ãºt 385,Budapest,1188,2024-03-19 00:00:00,Medium,50-65K,15253.344183004,0.0
5022293.0,SzÃ©p 24 kft,Fast Food Restaurant,Food and Beverage,HUN,Bakay NÃ¡ndor utca 16,Szeged,6724,2024-03-19 00:00:00,Small,5-7.5K,0.0,1057.07
5022294.0,Balatoni FagyizÃ³ Kft. ,CafÃ©/Restaurant,Food and Beverage,HUN,Halomi Ãºt 31,Budapest,1188,2024-03-19 00:00:00,Medium,50-65K,15253.344183004,0.0
5022296.0,Pekarnica forum 1,Bakery,Food and Beverage,HRV,Flaciusova ulica 12,Pula,52100,2024-03-19 00:00:00,Small,20-25K,4183.884132343,5231.24
5022297.0,FamÃ­lia FagyizÃ³,Fast Food Restaurant,Food and Beverage,HUN,ErÅ‘mÅ± Ãºt 48.,Szazhalombatta,2440,2024-03-19 00:00:00,Micro,<2.5K,2322.476124305,1096.34
5022298.0,The New Sundial,CafÃ©/Restaurant,Food and Beverage,GBR,Sea Road ,South Shields,NE33 2LD,2024-03-19 00:00:00,Small,50-65K,823.845024047,0.0
5022299.0,Bar 73,Bar/Pub/Club,Food and Beverage,GBR,"Millenium Way,",Washington,NE37 3DR,2024-03-19 00:00:00,Small,12.5-15K,14575.604148595,10606.2
5022300.0,MR. Singh Ã©tterem,CafÃ©/Restaurant,Food and Beverage,HUN,ÃœllÅ‘i Ãºt 53,Hatvan,3000,2024-03-19 00:00:00,Small,5-7.5K,6380.512348384,4987.67
5022304.0,BANGLA STORE,Food/Grocery/Convenience/Corner Shops,Retail,GBR,32 Harper Road,London,SE1 6AD,2024-03-19 00:00:00,Small,15-20K,16915.03890952,0.0
5022305.0,Taiyo Sushi Restaurant,CafÃ©/Restaurant,Food and Beverage,HRV,Verdieva 19A,Rijeka,51000,2024-03-19 00:00:00,Medium,80-100K,95007.138990167,0.0
5022309.0,Fagefni ehf.,Hardware/Computer/Electronics Shops,Retail,ISL,SmiÃ°juvegi 5,Reykjavik,110,2024-03-19 00:00:00,Medium,20-25K,23310.964283309,7666.24
5022310.0,BobovÃ¡ drÃ¡ha Prosek,CafÃ©/Restaurant,Food and Beverage,CZE,ProseckÃ¡ 34B,Praha,110 00,2024-03-19 00:00:00,Medium,35-50K,0.0,7653.82
5022311.0,ApÃ³tekarinn EiÃ°istorg,"Drugstores, Chemists, Pharmacies","Health, Beauty & Wellness",ISL,EiÃ°istorg 17,Reykjavik,108,2024-03-19 00:00:00,Large & Enterprise,>5000K,204470.554556388,5127838.05
